====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    = He   Energy = 400 keV
============= TARGET MATERIAL ======================================
Layer  1 : ceria
Layer Width =     1.E+04 A ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =25.00
 Total Target Vacancies     = 71 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
100010.E-03  0000.00E+00  0000.00E+00  
200010.E-03  4000.00E-07  8529.52E-08  
300010.E-03  8000.00E-07  6082.05E-07  
400010.E-03  8000.00E-07  1332.79E-06  
500010.E-03  4000.00E-07  0000.00E+00  
600010.E-03  0000.00E+00  0000.00E+00  
700010.E-03  4000.00E-07  9181.73E-07  
800010.E-03  4000.00E-07  3764.62E-07  
900010.E-03  4000.00E-07  2452.19E-06  
100001.E-02  4000.00E-07  3154.39E-08  
110001.E-02  4000.00E-07  1983.19E-07  
120001.E-02  4000.00E-07  0000.00E+00  
130001.E-02  4000.00E-07  1306.29E-06  
140001.E-02  1200.00E-06  3724.84E-07  
150001.E-02  4000.00E-07  0000.00E+00  
160001.E-02  8000.00E-07  1118.16E-06  
170001.E-02  4000.00E-07  3300.36E-06  
180001.E-02  4000.00E-07  3287.17E-08  
190001.E-02  4000.00E-07  2405.30E-07  
200001.E-02  4000.00E-07  3826.21E-07  
210001.E-02  0000.00E+00  0000.00E+00  
220001.E-02  4000.00E-07  4074.91E-07  
230001.E-02  8000.00E-07  3058.82E-07  
240001.E-02  8000.00E-07  8166.62E-07  
250001.E-02  4000.00E-07  0000.00E+00  
260001.E-02  4000.00E-07  0000.00E+00  
270001.E-02  0000.00E+00  0000.00E+00  
280001.E-02  4000.00E-07  0000.00E+00  
290001.E-02  8000.00E-07  0000.00E+00  
300001.E-02  8000.00E-07  4876.26E-06  
310001.E-02  4000.00E-07  8888.40E-07  
320001.E-02  8000.00E-07  2170.19E-07  
330001.E-02  4000.00E-07  3580.80E-06  
340001.E-02  8000.00E-07  0000.00E+00  
350001.E-02  4000.00E-07  7349.06E-07  
360001.E-02  0000.00E+00  0000.00E+00  
370001.E-02  1200.00E-06  0000.00E+00  
380001.E-02  4000.00E-07  0000.00E+00  
390001.E-02  8000.00E-07  0000.00E+00  
400001.E-02  1600.00E-06  2215.53E-07  
410001.E-02  1200.00E-06  4415.45E-07  
420001.E-02  1200.00E-06  0000.00E+00  
430001.E-02  1600.00E-06  4245.67E-08  
440001.E-02  1200.00E-06  2769.07E-07  
450001.E-02  4000.00E-07  0000.00E+00  
460001.E-02  8000.00E-07  3552.04E-06  
470001.E-02  4000.00E-07  2594.43E-06  
480001.E-02  8000.00E-07  1305.17E-07  
490001.E-02  1200.00E-06  1287.87E-06  
500001.E-02  1600.00E-06  6575.41E-06  
510001.E-02  1600.00E-06  1243.19E-08  
520001.E-02  1600.00E-06  5450.73E-07  
530001.E-02  8000.00E-07  3030.46E-07  
540001.E-02  1200.00E-06  6725.21E-06  
550001.E-02  2000.00E-06  8766.96E-07  
560001.E-02  1600.00E-06  7573.62E-07  
570001.E-02  3600.00E-06  8544.20E-07  
580001.E-02  1200.00E-06  5991.36E-09  
590001.E-02  4000.00E-07  6062.78E-08  
600001.E-02  2400.00E-06  7144.86E-06  
610001.E-02  1200.00E-06  7113.99E-07  
620001.E-02  2400.00E-06  2387.31E-05  
630001.E-02  2400.00E-06  2272.29E-06  
640001.E-02  8000.00E-07  0000.00E+00  
650001.E-02  1600.00E-06  7816.58E-07  
660001.E-02  2000.00E-06  1327.52E-06  
670001.E-02  3200.00E-06  6364.87E-07  
680001.E-02  5600.00E-06  1877.19E-06  
690001.E-02  3600.00E-06  1278.84E-06  
700001.E-02  3600.00E-06  2168.55E-05  
710001.E-02  6000.00E-06  4083.78E-06  
720001.E-02  4000.00E-06  8956.11E-06  
730001.E-02  6000.00E-06  8490.84E-06  
740001.E-02  4800.00E-06  2276.77E-06  
750001.E-02  7600.00E-06  2688.78E-05  
760001.E-02  4000.00E-06  3895.63E-06  
770001.E-02  6400.00E-06  3899.06E-06  
780001.E-02  6800.00E-06  4674.57E-06  
790001.E-02  1040.00E-05  2175.38E-05  
800001.E-02  8800.00E-06  9715.13E-06  
810001.E-02  8400.00E-06  1381.52E-05  
820001.E-02  6400.00E-06  9230.85E-06  
830001.E-02  8000.00E-06  9885.52E-06  
840001.E-02  3600.00E-06  1499.91E-06  
850001.E-02  5600.00E-06  2514.94E-05  
860001.E-02  1280.00E-05  4611.47E-05  
870001.E-02  6800.00E-06  2000.89E-06  
880001.E-02  4800.00E-06  3233.99E-06  
890001.E-02  8800.00E-06  1345.21E-05  
900001.E-02  7600.00E-06  6915.82E-06  
910001.E-02  4800.00E-06  1339.11E-06  
920001.E-02  2800.00E-06  7027.85E-07  
930001.E-02  4800.00E-06  8159.87E-06  
940001.E-02  3600.00E-06  6250.09E-06  
950001.E-02  5600.00E-06  2583.07E-06  
960001.E-02  8800.00E-06  2950.85E-05  
970001.E-02  4400.00E-06  1914.29E-06  
980001.E-02  5600.00E-06  1951.33E-05  
990001.E-02  7200.00E-06  2461.96E-05  
100000.E-01  4800.00E-06  1164.52E-05  

 To convert to Energy Lost - multiply by Average Binding Energy =  3  eV/Vacancy
