====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = He   Energy = 400 keV
============= TARGET MATERIAL ======================================
Layer 1 : ceria
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =000025.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
100010.E-03  6110.22E-02  5034.27E-07
200010.E-03  6262.63E-02  6267.62E-06
300010.E-03  6075.96E-02  1230.74E-05
400010.E-03  6031.94E-02  2512.78E-05
500010.E-03  6067.65E-02  4585.73E-06
600010.E-03  6004.00E-02  2367.88E-06
700010.E-03  5934.73E-02  1449.67E-05
800010.E-03  5832.45E-02  1070.53E-05
900010.E-03  5831.18E-02  4237.63E-05
100001.E-02  5868.30E-02  6299.63E-06
110001.E-02  5954.34E-02  6046.63E-06
120001.E-02  5889.62E-02  5134.77E-06
130001.E-02  5716.04E-02  2112.05E-05
140001.E-02  5601.79E-02  1415.11E-05
150001.E-02  5539.54E-02  3920.32E-06
160001.E-02  5595.57E-02  2001.66E-05
170001.E-02  5580.19E-02  5408.56E-05
180001.E-02  5561.48E-02  4501.55E-06
190001.E-02  5468.19E-02  8492.08E-06
200001.E-02  5366.90E-02  9844.95E-06
210001.E-02  5338.10E-02  1447.66E-06
220001.E-02  5316.30E-02  8657.10E-06
230001.E-02  5165.32E-02  9828.49E-06
240001.E-02  5170.70E-02  1649.49E-05
250001.E-02  5053.05E-02  3261.32E-06
260001.E-02  5045.37E-02  6574.18E-06
270001.E-02  4956.04E-02  2064.39E-06
280001.E-02  5024.12E-02  5464.83E-06
290001.E-02  5048.58E-02  8087.95E-06
300001.E-02  4934.38E-02  8265.49E-05
310001.E-02  4884.45E-02  1486.28E-05
320001.E-02  4775.32E-02  1169.15E-05
330001.E-02  4871.45E-02  5250.34E-05
340001.E-02  4808.75E-02  5032.12E-06
350001.E-02  4721.88E-02  1552.65E-05
360001.E-02  4501.88E-02  1723.20E-06
370001.E-02  4602.62E-02  8411.66E-06
380001.E-02  4744.39E-02  4091.27E-06
390001.E-02  4673.25E-02  5520.78E-06
400001.E-02  4424.90E-02  1306.94E-05
410001.E-02  4373.10E-02  1494.38E-05
420001.E-02  4422.24E-02  8044.43E-06
430001.E-02  4369.12E-02  1087.15E-05
440001.E-02  4398.91E-02  1301.75E-05
450001.E-02  4203.46E-02  3129.25E-06
460001.E-02  4190.46E-02  6183.30E-05
470001.E-02  4298.18E-02  4345.66E-05
480001.E-02  4285.58E-02  1069.47E-05
490001.E-02  4033.21E-02  2911.70E-05
500001.E-02  3872.81E-02  1062.47E-04
510001.E-02  3948.61E-02  1176.83E-05
520001.E-02  4065.60E-02  2032.84E-05
530001.E-02  3752.15E-02  1129.01E-05
540001.E-02  3725.66E-02  1217.82E-04
550001.E-02  3994.27E-02  3043.67E-05
560001.E-02  3954.42E-02  2373.71E-05
570001.E-02  3647.66E-02  3843.82E-05
580001.E-02  3479.66E-02  1029.42E-05
590001.E-02  3561.90E-02  9499.34E-06
600001.E-02  3561.66E-02  1192.86E-04
610001.E-02  3195.88E-02  2056.41E-05
620001.E-02  3239.19E-02  4006.31E-04
630001.E-02  3329.58E-02  4877.73E-05
640001.E-02  3228.80E-02  8334.85E-06
650001.E-02  3274.65E-02  2346.33E-05
660001.E-02  3255.04E-02  4258.46E-05
670001.E-02  3428.52E-02  3645.67E-05
680001.E-02  3127.86E-02  7296.85E-05
690001.E-02  3130.20E-02  4719.52E-05
700001.E-02  3551.21E-02  3599.68E-04
710001.E-02  3898.82E-02  1067.09E-04
720001.E-02  3390.28E-02  1769.24E-04
730001.E-02  3921.75E-02  1686.97E-04
740001.E-02  3031.86E-02  7966.66E-05
750001.E-02  2462.27E-02  4967.63E-04
760001.E-02  2728.05E-02  9304.24E-05
770001.E-02  2632.67E-02  1072.05E-04
780001.E-02  2726.46E-02  1196.67E-04
790001.E-02  2954.03E-02  4187.59E-04
800001.E-02  2593.45E-02  2048.26E-04
810001.E-02  2872.78E-02  2815.40E-04
820001.E-02  2265.31E-02  1995.75E-04
830001.E-02  2750.55E-02  1934.87E-04
840001.E-02  2173.27E-02  5074.83E-05
850001.E-02  2030.03E-02  4524.96E-04
860001.E-02  2354.79E-02  8502.53E-04
870001.E-02  1831.27E-02  8023.52E-05
880001.E-02  1440.43E-02  8163.03E-05
890001.E-02  1998.99E-02  2668.63E-04
900001.E-02  1384.10E-02  1575.72E-04
910001.E-02  9734.62E-03  6354.68E-05
920001.E-02  6864.46E-03  3621.48E-05
930001.E-02  1006.97E-02  1609.12E-04
940001.E-02  1023.67E-02  1219.87E-04
950001.E-02  1091.82E-02  7992.47E-05
960001.E-02  1193.57E-02  6094.54E-04
970001.E-02  8374.78E-03  7514.77E-05
980001.E-02  7318.59E-03  4174.78E-04
990001.E-02  7184.42E-03  5085.39E-04
100000.E-01  7541.09E-03  2399.44E-04
