====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    = He   Energy = 500 keV
============= TARGET MATERIAL ======================================
Layer  1 : ceria
Layer Width =     1.E+04 AAA ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =24.94
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
100010.E-03  215705.E-07  201730.E-08
200010.E-03  225352.E-07  873666.E-08
300010.E-03  184559.E-07  948917.E-07
400010.E-03  139109.E-07  335624.E-07
500010.E-03  124694.E-07  503889.E-07
600010.E-03  986955.E-08  834920.E-08
700010.E-03  911076.E-08  813427.E-07
800010.E-03  108090.E-07  317102.E-07
900010.E-03  102346.E-07  163553.E-07
100001.E-02  100433.E-07  134238.E-08
110001.E-02  106715.E-07  592930.E-07
120001.E-02  105113.E-07  875047.E-07
130001.E-02  172313.E-07  568075.E-06
140001.E-02  192257.E-07  000000.E+00
150001.E-02  188164.E-07  833423.E-08
160001.E-02  190179.E-07  179216.E-07
170001.E-02  159166.E-07  402026.E-07
180001.E-02  159493.E-07  373052.E-07
190001.E-02  159110.E-07  283611.E-07
200001.E-02  164657.E-07  338852.E-06
210001.E-02  138649.E-07  273013.E-06
220001.E-02  127451.E-07  379045.E-07
230001.E-02  126628.E-07  164301.E-07
240001.E-02  115312.E-07  354450.E-06
250001.E-02  130007.E-07  246126.E-07
260001.E-02  118301.E-07  499438.E-08
270001.E-02  125814.E-07  449794.E-06
280001.E-02  130258.E-07  656283.E-07
290001.E-02  122910.E-07  117141.E-06
300001.E-02  121463.E-07  301881.E-08
310001.E-02  117925.E-07  125161.E-06
320001.E-02  164900.E-07  932072.E-07
330001.E-02  241675.E-07  309601.E-07
340001.E-02  236962.E-07  379129.E-05
350001.E-02  230272.E-07  706063.E-07
360001.E-02  175294.E-07  115508.E-06
370001.E-02  196913.E-07  215563.E-06
380001.E-02  198738.E-07  359432.E-06
390001.E-02  209108.E-07  556543.E-07
400001.E-02  152344.E-07  104872.E-07
410001.E-02  141161.E-07  756450.E-06
420001.E-02  152955.E-07  171887.E-05
430001.E-02  216288.E-07  770004.E-06
440001.E-02  208852.E-07  759973.E-07
450001.E-02  241342.E-07  183449.E-06
460001.E-02  163828.E-07  754790.E-07
470001.E-02  167267.E-07  708428.E-07
480001.E-02  159652.E-07  683883.E-07
490001.E-02  183963.E-07  199487.E-06
500001.E-02  234123.E-07  222745.E-06
510001.E-02  280441.E-07  153308.E-06
520001.E-02  599894.E-07  201777.E-06
530001.E-02  849662.E-07  755913.E-06
540001.E-02  111430.E-06  265969.E-06
550001.E-02  825548.E-07  175135.E-06
560001.E-02  992920.E-07  135737.E-06
570001.E-02  434199.E-07  141478.E-05
580001.E-02  392090.E-07  110171.E-06
590001.E-02  407738.E-07  822462.E-07
600001.E-02  333620.E-07  943289.E-07
610001.E-02  210676.E-07  395782.E-06
620001.E-02  390358.E-07  508754.E-06
630001.E-02  360421.E-07  314759.E-06
640001.E-02  497288.E-07  423365.E-06
650001.E-02  206229.E-06  176591.E-05
660001.E-02  109199.E-06  141093.E-04
670001.E-02  572848.E-07  311989.E-06
680001.E-02  420389.E-07  452706.E-06
690001.E-02  274357.E-07  852389.E-07
700001.E-02  230203.E-07  553323.E-07
710001.E-02  348368.E-07  406832.E-06
720001.E-02  415037.E-07  290429.E-06
730001.E-02  404924.E-07  100109.E-06
740001.E-02  275904.E-07  485845.E-06
750001.E-02  239089.E-07  489921.E-07
760001.E-02  272166.E-07  269096.E-06
770001.E-02  257568.E-07  704117.E-06
780001.E-02  391166.E-07  366191.E-06
790001.E-02  464501.E-07  966821.E-07
800001.E-02  413574.E-07  130524.E-06
810001.E-02  403452.E-07  460963.E-06
820001.E-02  447359.E-07  202934.E-06
830001.E-02  456125.E-07  894753.E-07
840001.E-02  433191.E-07  159732.E-06
850001.E-02  410140.E-07  153326.E-06
860001.E-02  129451.E-06  853070.E-06
870001.E-02  171016.E-06  185116.E-05
880001.E-02  128626.E-06  675183.E-06
890001.E-02  119501.E-06  873559.E-06
900001.E-02  769762.E-07  294374.E-06
910001.E-02  994187.E-07  403670.E-06
920001.E-02  112731.E-06  561102.E-06
930001.E-02  572610.E-07  252187.E-05
940001.E-02  656426.E-07  140732.E-06
950001.E-02  594400.E-07  240063.E-06
960001.E-02  604168.E-07  719825.E-06
970001.E-02  602548.E-07  739693.E-06
980001.E-02  154815.E-06  142199.E-05
990001.E-02  219875.E-06  926012.E-06
100000.E-01  132164.E-06  167369.E-05
