====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = He   Energy = 500 keV
============= TARGET MATERIAL ======================================
Layer 1 : ceria
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =000024.94
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
100010.E-03  6108.50E-02  3305.20E-08
200010.E-03  5941.88E-02  7597.36E-07
300010.E-03  5971.56E-02  1577.24E-05
400010.E-03  6053.15E-02  3983.99E-06
500010.E-03  6238.89E-02  6401.98E-06
600010.E-03  6284.87E-02  7674.31E-07
700010.E-03  6459.00E-02  1274.63E-05
800010.E-03  6456.12E-02  3519.55E-06
900010.E-03  6326.46E-02  1857.68E-06
100001.E-02  6274.03E-02  1118.39E-07
110001.E-02  6214.09E-02  8607.22E-06
120001.E-02  6102.97E-02  1313.64E-05
130001.E-02  6064.05E-02  1166.58E-04
140001.E-02  6067.87E-02  0000.00E+00
150001.E-02  6003.50E-02  7467.16E-07
160001.E-02  5950.83E-02  1736.47E-06
170001.E-02  5789.04E-02  4296.33E-06
180001.E-02  5600.67E-02  5070.54E-06
190001.E-02  5613.48E-02  3977.98E-06
200001.E-02  5580.08E-02  7192.99E-05
210001.E-02  5604.92E-02  5294.44E-05
220001.E-02  5707.51E-02  4848.34E-06
230001.E-02  5719.18E-02  2024.45E-06
240001.E-02  5736.17E-02  7391.77E-05
250001.E-02  5888.18E-02  2348.17E-06
260001.E-02  5979.65E-02  4646.77E-07
270001.E-02  6026.75E-02  1016.97E-04
280001.E-02  6010.85E-02  9640.65E-06
290001.E-02  5827.88E-02  1830.80E-05
300001.E-02  5784.48E-02  2594.55E-07
310001.E-02  5644.27E-02  2166.39E-05
320001.E-02  5670.74E-02  1249.34E-05
330001.E-02  5705.78E-02  3910.16E-06
340001.E-02  5797.91E-02  1374.48E-03
350001.E-02  6290.65E-02  9793.98E-06
360001.E-02  6061.94E-02  1528.40E-05
370001.E-02  5875.12E-02  4481.85E-05
380001.E-02  5630.74E-02  7713.03E-05
390001.E-02  5382.03E-02  6034.79E-06
400001.E-02  5188.16E-02  1041.27E-06
410001.E-02  5208.56E-02  1964.13E-04
420001.E-02  5252.62E-02  4917.23E-04
430001.E-02  5430.92E-02  1901.98E-04
440001.E-02  5381.08E-02  1066.52E-05
450001.E-02  5203.38E-02  2891.69E-05
460001.E-02  5100.69E-02  1173.42E-05
470001.E-02  5065.90E-02  9517.49E-06
480001.E-02  4861.17E-02  8360.67E-06
490001.E-02  5038.78E-02  3730.93E-05
500001.E-02  4917.61E-02  3594.09E-05
510001.E-02  4854.26E-02  2450.90E-05
520001.E-02  4841.79E-02  3241.47E-05
530001.E-02  4889.42E-02  1548.24E-04
540001.E-02  4695.55E-02  3531.01E-05
550001.E-02  4539.18E-02  2286.48E-05
560001.E-02  4405.93E-02  1471.96E-05
570001.E-02  5882.99E-02  3140.05E-04
580001.E-02  4495.73E-02  1430.72E-05
590001.E-02  4255.55E-02  1083.57E-05
600001.E-02  4603.06E-02  1170.58E-05
610001.E-02  4421.91E-02  7629.38E-05
620001.E-02  4422.65E-02  9459.87E-05
630001.E-02  4256.19E-02  5387.74E-05
640001.E-02  4336.82E-02  7056.44E-05
650001.E-02  5137.55E-02  3885.31E-04
660001.E-02  4394.95E-02  6992.27E-03
670001.E-02  4912.11E-02  5185.75E-05
680001.E-02  3690.29E-02  9376.61E-05
690001.E-02  3547.12E-02  1068.61E-05
700001.E-02  3530.04E-02  6711.94E-06
710001.E-02  3217.77E-02  7907.10E-05
720001.E-02  3202.01E-02  5173.06E-05
730001.E-02  3242.52E-02  1314.53E-05
740001.E-02  3499.40E-02  1050.57E-04
750001.E-02  3658.63E-02  6017.22E-06
760001.E-02  3261.09E-02  4421.99E-05
770001.E-02  3324.85E-02  1580.01E-04
780001.E-02  3463.56E-02  6411.56E-05
790001.E-02  3355.62E-02  1140.61E-05
800001.E-02  2941.27E-02  2024.11E-05
810001.E-02  2891.63E-02  9326.95E-05
820001.E-02  3120.80E-02  2950.16E-05
830001.E-02  2811.55E-02  1080.44E-05
840001.E-02  2978.01E-02  2318.72E-05
850001.E-02  2975.22E-02  2102.44E-05
860001.E-02  2962.48E-02  1571.45E-04
870001.E-02  3405.07E-02  4293.25E-04
880001.E-02  3264.67E-02  9758.53E-05
890001.E-02  4031.37E-02  1580.62E-04
900001.E-02  2654.31E-02  4136.34E-05
910001.E-02  2749.16E-02  6222.89E-05
920001.E-02  2654.89E-02  8711.70E-05
930001.E-02  2302.77E-02  7222.67E-04
940001.E-02  2106.93E-02  1902.13E-05
950001.E-02  2080.15E-02  3724.87E-05
960001.E-02  1587.90E-02  1220.69E-04
970001.E-02  1827.02E-02  1310.85E-04
980001.E-02  2316.48E-02  2805.63E-04
990001.E-02  2443.73E-02  1327.56E-04
100000.E-01  1866.81E-02  3383.13E-04
