====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    = He   Energy = 700 keV
============= TARGET MATERIAL ======================================
Layer  1 : ceria
Layer Width =     1.E+04 AAA ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =24.81
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
100010.E-03  138513.E-07  155668.E-08
200010.E-03  135454.E-07  281548.E-08
300010.E-03  133321.E-07  758670.E-07
400010.E-03  108193.E-07  210555.E-07
500010.E-03  971095.E-08  305727.E-07
600010.E-03  105398.E-07  723711.E-08
700010.E-03  119813.E-07  217845.E-09
800010.E-03  122075.E-07  268948.E-07
900010.E-03  120731.E-07  344169.E-07
100001.E-02  138197.E-07  581630.E-07
110001.E-02  132418.E-07  271251.E-07
120001.E-02  135073.E-07  155146.E-07
130001.E-02  124320.E-07  000000.E+00
140001.E-02  126001.E-07  548811.E-07
150001.E-02  125119.E-07  480180.E-07
160001.E-02  123919.E-07  164947.E-07
170001.E-02  132069.E-07  289642.E-06
180001.E-02  132749.E-07  587878.E-08
190001.E-02  131930.E-07  102592.E-08
200001.E-02  120991.E-07  223600.E-07
210001.E-02  105718.E-07  120321.E-06
220001.E-02  101733.E-07  969777.E-08
230001.E-02  984120.E-08  371861.E-07
240001.E-02  113139.E-07  772934.E-09
250001.E-02  123859.E-07  451078.E-07
260001.E-02  148311.E-07  154061.E-07
270001.E-02  162870.E-07  163345.E-06
280001.E-02  171687.E-07  853088.E-07
290001.E-02  171452.E-07  000000.E+00
300001.E-02  172681.E-07  459741.E-07
310001.E-02  156345.E-07  250935.E-07
320001.E-02  136692.E-07  110772.E-07
330001.E-02  126052.E-07  414012.E-07
340001.E-02  109249.E-07  318461.E-08
350001.E-02  110141.E-07  553197.E-07
360001.E-02  116904.E-07  883123.E-07
370001.E-02  121503.E-07  343203.E-07
380001.E-02  112987.E-07  583740.E-07
390001.E-02  109096.E-07  885466.E-08
400001.E-02  132292.E-07  119144.E-06
410001.E-02  135314.E-07  141662.E-06
420001.E-02  156498.E-07  150541.E-07
430001.E-02  167717.E-07  116782.E-08
440001.E-02  156915.E-07  900866.E-07
450001.E-02  100701.E-07  809907.E-07
460001.E-02  966262.E-08  447062.E-07
470001.E-02  842361.E-08  226421.E-07
480001.E-02  826885.E-08  209041.E-05
490001.E-02  984526.E-08  104546.E-06
500001.E-02  132300.E-07  232444.E-07
510001.E-02  148022.E-07  144747.E-07
520001.E-02  175907.E-07  286313.E-07
530001.E-02  189151.E-07  320754.E-07
540001.E-02  193932.E-07  397269.E-07
550001.E-02  192518.E-07  464397.E-08
560001.E-02  177526.E-07  433381.E-07
570001.E-02  175411.E-07  680966.E-07
580001.E-02  135284.E-07  140779.E-06
590001.E-02  117193.E-07  455070.E-08
600001.E-02  912239.E-08  778252.E-07
610001.E-02  981200.E-08  174141.E-06
620001.E-02  128006.E-07  698557.E-07
630001.E-02  123496.E-07  686824.E-07
640001.E-02  139896.E-07  236201.E-06
650001.E-02  133910.E-07  764342.E-07
660001.E-02  131674.E-07  302056.E-07
670001.E-02  132127.E-07  106303.E-06
680001.E-02  114919.E-07  345432.E-06
690001.E-02  280380.E-07  214397.E-06
700001.E-02  411433.E-07  724989.E-07
710001.E-02  366350.E-07  125857.E-06
720001.E-02  236699.E-07  242998.E-06
730001.E-02  277475.E-07  437376.E-07
740001.E-02  328304.E-07  853554.E-07
750001.E-02  118475.E-06  487171.E-06
760001.E-02  434048.E-07  273622.E-06
770001.E-02  311099.E-07  867978.E-07
780001.E-02  191262.E-07  223702.E-06
790001.E-02  205335.E-07  436441.E-07
800001.E-02  338030.E-07  126136.E-06
810001.E-02  260326.E-07  882928.E-07
820001.E-02  233226.E-07  141236.E-06
830001.E-02  252487.E-07  226189.E-06
840001.E-02  179692.E-07  105235.E-06
850001.E-02  275515.E-07  112327.E-06
860001.E-02  318583.E-07  309108.E-05
870001.E-02  197193.E-07  510208.E-07
880001.E-02  173434.E-07  721529.E-07
890001.E-02  216560.E-07  307423.E-06
900001.E-02  228241.E-07  409045.E-06
910001.E-02  247426.E-07  603013.E-07
920001.E-02  308366.E-07  811773.E-07
930001.E-02  324201.E-07  700831.E-07
940001.E-02  320921.E-07  972624.E-07
950001.E-02  244758.E-07  938229.E-06
960001.E-02  232886.E-07  178836.E-06
970001.E-02  269538.E-07  106853.E-06
980001.E-02  270497.E-07  110697.E-06
990001.E-02  346028.E-07  123495.E-05
100000.E-01  410339.E-07  264370.E-06
