====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    = He   Energy = 600 keV
============= TARGET MATERIAL ======================================
Layer  1 : ceria
Layer Width =     1.E+04 A ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =24.89
 Total Target Vacancies     = 28 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
100010.E-03  0000.00E+00  0000.00E+00  
200010.E-03  0000.00E+00  0000.00E+00  
300010.E-03  0000.00E+00  0000.00E+00  
400010.E-03  0000.00E+00  0000.00E+00  
500010.E-03  4017.54E-07  3393.21E-08  
600010.E-03  0000.00E+00  0000.00E+00  
700010.E-03  0000.00E+00  0000.00E+00  
800010.E-03  0000.00E+00  0000.00E+00  
900010.E-03  0000.00E+00  0000.00E+00  
100001.E-02  8035.07E-07  1107.79E-06  
110001.E-02  4017.54E-07  4437.82E-08  
120001.E-02  4017.54E-07  5894.56E-07  
130001.E-02  4017.54E-07  0000.00E+00  
140001.E-02  4017.54E-07  0000.00E+00  
150001.E-02  4017.54E-07  1703.15E-08  
160001.E-02  0000.00E+00  0000.00E+00  
170001.E-02  4017.54E-07  1025.94E-06  
180001.E-02  8035.07E-07  3983.27E-07  
190001.E-02  0000.00E+00  0000.00E+00  
200001.E-02  8035.07E-07  0000.00E+00  
210001.E-02  4017.54E-07  0000.00E+00  
220001.E-02  4017.54E-07  3128.03E-08  
230001.E-02  4017.54E-07  1278.32E-07  
240001.E-02  8035.07E-07  0000.00E+00  
250001.E-02  8035.07E-07  0000.00E+00  
260001.E-02  8035.07E-07  7412.17E-06  
270001.E-02  4017.54E-07  0000.00E+00  
280001.E-02  4017.54E-07  2202.56E-07  
290001.E-02  8035.07E-07  9149.23E-07  
300001.E-02  4017.54E-07  2249.20E-06  
310001.E-02  4017.54E-07  1226.60E-06  
320001.E-02  4017.54E-07  1974.65E-07  
330001.E-02  0000.00E+00  0000.00E+00  
340001.E-02  8035.07E-07  8421.98E-07  
350001.E-02  4017.54E-07  4498.78E-07  
360001.E-02  4017.54E-07  8241.28E-08  
370001.E-02  4017.54E-07  0000.00E+00  
380001.E-02  1607.01E-06  0000.00E+00  
390001.E-02  4017.54E-07  0000.00E+00  
400001.E-02  4017.54E-07  0000.00E+00  
410001.E-02  8035.07E-07  0000.00E+00  
420001.E-02  8035.07E-07  1608.76E-06  
430001.E-02  8035.07E-07  9362.25E-08  
440001.E-02  4017.54E-07  0000.00E+00  
450001.E-02  4017.54E-07  0000.00E+00  
460001.E-02  1205.26E-06  0000.00E+00  
470001.E-02  8035.07E-07  0000.00E+00  
480001.E-02  4017.54E-07  0000.00E+00  
490001.E-02  4017.54E-07  2277.82E-07  
500001.E-02  0000.00E+00  0000.00E+00  
510001.E-02  1205.26E-06  4151.68E-09  
520001.E-02  1205.26E-06  1029.79E-05  
530001.E-02  0000.00E+00  0000.00E+00  
540001.E-02  8035.07E-07  0000.00E+00  
550001.E-02  1607.01E-06  1049.67E-06  
560001.E-02  8035.07E-07  0000.00E+00  
570001.E-02  1205.26E-06  5331.27E-07  
580001.E-02  8035.07E-07  2048.19E-05  
590001.E-02  8035.07E-07  3001.41E-07  
600001.E-02  1205.26E-06  2998.06E-07  
610001.E-02  1205.26E-06  3604.63E-06  
620001.E-02  1205.26E-06  0000.00E+00  
630001.E-02  4017.54E-07  2023.52E-07  
640001.E-02  8035.07E-07  2533.47E-07  
650001.E-02  8035.07E-07  8707.19E-07  
660001.E-02  1607.01E-06  2386.55E-06  
670001.E-02  1205.26E-06  1206.14E-06  
680001.E-02  2812.28E-06  1210.27E-06  
690001.E-02  1607.01E-06  1012.50E-07  
700001.E-02  4017.54E-06  1591.07E-07  
710001.E-02  2410.52E-06  1269.34E-06  
720001.E-02  1607.01E-06  1582.06E-06  
730001.E-02  1205.26E-06  0000.00E+00  
740001.E-02  4017.54E-07  5183.54E-06  
750001.E-02  1205.26E-06  1800.97E-06  
760001.E-02  2008.77E-06  9220.76E-06  
770001.E-02  8035.07E-07  7983.06E-07  
780001.E-02  2008.77E-06  5266.14E-06  
790001.E-02  4017.54E-07  0000.00E+00  
800001.E-02  1205.26E-06  5510.62E-07  
810001.E-02  8035.07E-07  0000.00E+00  
820001.E-02  1205.26E-06  1058.15E-06  
830001.E-02  1607.01E-06  3630.42E-08  
840001.E-02  1205.26E-06  0000.00E+00  
850001.E-02  8035.07E-07  1676.91E-06  
860001.E-02  2812.28E-06  3437.41E-07  
870001.E-02  2008.77E-06  2979.38E-06  
880001.E-02  1205.26E-06  0000.00E+00  
890001.E-02  2812.28E-06  1273.85E-05  
900001.E-02  2008.77E-06  5269.32E-05  
910001.E-02  8035.07E-07  1496.37E-06  
920001.E-02  1205.26E-06  1522.31E-06  
930001.E-02  1607.01E-06  1670.21E-06  
940001.E-02  2410.52E-06  1257.75E-06  
950001.E-02  8035.07E-07  4379.16E-08  
960001.E-02  1205.26E-06  2572.93E-07  
970001.E-02  0000.00E+00  0000.00E+00  
980001.E-02  1607.01E-06  3567.23E-06  
990001.E-02  2008.77E-06  2054.61E-06  
100000.E-01  3615.78E-06  2091.71E-05  

 To convert to Energy Lost - multiply by Average Binding Energy =  3  eV/Vacancy
