====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = He   Energy = 600 keV
============= TARGET MATERIAL ======================================
Layer 1 : ceria
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =000024.89
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
100010.E-03  6240.96E-02  0000.00E+00
200010.E-03  6298.81E-02  2696.74E-07
300010.E-03  6388.11E-02  1485.61E-07
400010.E-03  6507.25E-02  1615.06E-06
500010.E-03  6219.63E-02  6466.48E-06
600010.E-03  6136.60E-02  1852.99E-06
700010.E-03  6103.73E-02  7410.69E-07
800010.E-03  6083.69E-02  1815.83E-06
900010.E-03  6084.87E-02  9798.98E-07
100001.E-02  6169.31E-02  2025.01E-05
110001.E-02  6150.39E-02  4513.06E-06
120001.E-02  6139.72E-02  1141.89E-05
130001.E-02  6257.19E-02  2518.48E-06
140001.E-02  6273.85E-02  3112.97E-06
150001.E-02  6186.13E-02  5400.81E-06
160001.E-02  6329.31E-02  1434.50E-06
170001.E-02  6400.60E-02  1893.36E-05
180001.E-02  6302.18E-02  1320.95E-05
190001.E-02  6290.07E-02  3681.24E-07
200001.E-02  6290.37E-02  7629.63E-06
210001.E-02  6207.90E-02  2373.33E-06
220001.E-02  6265.00E-02  5538.85E-06
230001.E-02  6173.73E-02  5554.68E-06
240001.E-02  6164.15E-02  4202.04E-06
250001.E-02  6181.26E-02  3415.66E-06
260001.E-02  6161.98E-02  1157.76E-04
270001.E-02  6128.94E-02  3646.54E-06
280001.E-02  6077.70E-02  6158.42E-06
290001.E-02  5984.94E-02  1918.60E-05
300001.E-02  5882.42E-02  3341.74E-05
310001.E-02  5795.88E-02  1830.24E-05
320001.E-02  5964.39E-02  7552.34E-06
330001.E-02  6072.52E-02  1671.82E-06
340001.E-02  6200.29E-02  1730.46E-05
350001.E-02  6211.06E-02  1085.71E-05
360001.E-02  6006.81E-02  6812.96E-06
370001.E-02  6005.03E-02  4934.90E-06
380001.E-02  5920.92E-02  1292.50E-05
390001.E-02  5931.86E-02  3403.65E-06
400001.E-02  5921.87E-02  3750.75E-06
410001.E-02  5728.04E-02  5917.66E-06
420001.E-02  5740.54E-02  2798.71E-05
430001.E-02  5792.21E-02  8085.43E-06
440001.E-02  5829.90E-02  3396.72E-06
450001.E-02  5839.30E-02  2582.60E-06
460001.E-02  5897.77E-02  7774.98E-06
470001.E-02  5901.36E-02  6915.07E-06
480001.E-02  5851.09E-02  4392.81E-06
490001.E-02  5716.66E-02  8039.45E-06
500001.E-02  5658.28E-02  1737.03E-06
510001.E-02  5503.19E-02  8247.90E-06
520001.E-02  5517.94E-02  1695.01E-04
530001.E-02  5480.31E-02  2137.04E-06
540001.E-02  5435.34E-02  6221.72E-06
550001.E-02  5443.09E-02  2483.32E-05
560001.E-02  5399.96E-02  5940.81E-06
570001.E-02  5364.44E-02  1364.21E-05
580001.E-02  5256.81E-02  4169.75E-04
590001.E-02  5155.97E-02  1006.84E-05
600001.E-02  4978.04E-02  1527.61E-05
610001.E-02  4968.52E-02  6561.09E-05
620001.E-02  4981.03E-02  6062.18E-06
630001.E-02  5041.87E-02  8149.08E-06
640001.E-02  4946.24E-02  9188.00E-06
650001.E-02  4900.32E-02  1633.45E-05
660001.E-02  4731.98E-02  4721.31E-05
670001.E-02  4720.07E-02  3015.82E-05
680001.E-02  4729.11E-02  4724.63E-05
690001.E-02  4861.94E-02  1668.26E-05
700001.E-02  5244.59E-02  3561.80E-05
710001.E-02  4851.18E-02  3505.32E-05
720001.E-02  4760.67E-02  3079.76E-05
730001.E-02  4730.83E-02  8359.29E-06
740001.E-02  4707.66E-02  7981.76E-05
750001.E-02  4644.47E-02  3092.75E-05
760001.E-02  4681.99E-02  1554.47E-04
770001.E-02  4491.68E-02  1626.37E-05
780001.E-02  4379.87E-02  8838.58E-05
790001.E-02  4499.82E-02  7134.57E-06
800001.E-02  4528.11E-02  1960.76E-05
810001.E-02  3947.94E-02  8094.60E-06
820001.E-02  3803.94E-02  2338.59E-05
830001.E-02  3926.58E-02  1074.90E-05
840001.E-02  3879.96E-02  8627.97E-06
850001.E-02  3960.08E-02  2996.24E-05
860001.E-02  4176.12E-02  2567.81E-05
870001.E-02  4031.35E-02  5480.36E-05
880001.E-02  4063.41E-02  7869.97E-06
890001.E-02  4493.42E-02  2544.02E-04
900001.E-02  3696.31E-02  1059.23E-03
910001.E-02  3411.01E-02  2750.18E-05
920001.E-02  3317.69E-02  2987.11E-05
930001.E-02  2992.35E-02  3785.59E-05
940001.E-02  2892.34E-02  3506.32E-05
950001.E-02  3454.03E-02  1011.40E-05
960001.E-02  3050.64E-02  1601.74E-05
970001.E-02  3018.40E-02  5886.06E-06
980001.E-02  2923.25E-02  6576.17E-05
990001.E-02  2958.56E-02  3876.20E-05
100000.E-01  3172.69E-02  3574.47E-04
