====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    = He   Energy = 300 keV
============= TARGET MATERIAL ======================================
Layer  1 : ceria
Layer Width =     1.E+04 A ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =25.00
 Total Target Vacancies     = 79 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
100010.E-03  0000.00E+00  0000.00E+00  
200010.E-03  4000.00E-07  0000.00E+00  
300010.E-03  4000.00E-07  0000.00E+00  
400010.E-03  8000.00E-07  0000.00E+00  
500010.E-03  0000.00E+00  0000.00E+00  
600010.E-03  4000.00E-07  0000.00E+00  
700010.E-03  4000.00E-07  0000.00E+00  
800010.E-03  8000.00E-07  4881.60E-06  
900010.E-03  8000.00E-07  1708.97E-05  
100001.E-02  8000.00E-07  9222.24E-07  
110001.E-02  1200.00E-06  2243.52E-05  
120001.E-02  1200.00E-06  5320.09E-07  
130001.E-02  8000.00E-07  3133.24E-06  
140001.E-02  8000.00E-07  0000.00E+00  
150001.E-02  4000.00E-07  6681.89E-07  
160001.E-02  0000.00E+00  0000.00E+00  
170001.E-02  0000.00E+00  0000.00E+00  
180001.E-02  8000.00E-07  5000.63E-06  
190001.E-02  1200.00E-06  3917.50E-07  
200001.E-02  0000.00E+00  0000.00E+00  
210001.E-02  8000.00E-07  0000.00E+00  
220001.E-02  4000.00E-07  2109.90E-07  
230001.E-02  8000.00E-07  1784.68E-06  
240001.E-02  2000.00E-06  6599.74E-06  
250001.E-02  8000.00E-07  4487.32E-08  
260001.E-02  1200.00E-06  2684.67E-07  
270001.E-02  0000.00E+00  0000.00E+00  
280001.E-02  1600.00E-06  2292.30E-06  
290001.E-02  1200.00E-06  1764.55E-05  
300001.E-02  8000.00E-07  5057.99E-06  
310001.E-02  2000.00E-06  3815.09E-06  
320001.E-02  8000.00E-07  4612.42E-07  
330001.E-02  2000.00E-06  3649.58E-06  
340001.E-02  8000.00E-07  3527.97E-09  
350001.E-02  2000.00E-06  4143.01E-07  
360001.E-02  1600.00E-06  3425.72E-07  
370001.E-02  8000.00E-07  9534.48E-07  
380001.E-02  2000.00E-06  2293.99E-06  
390001.E-02  4000.00E-07  0000.00E+00  
400001.E-02  2000.00E-06  9166.30E-07  
410001.E-02  1600.00E-06  2030.22E-06  
420001.E-02  1600.00E-06  7994.64E-08  
430001.E-02  1600.00E-06  1256.33E-05  
440001.E-02  1600.00E-06  0000.00E+00  
450001.E-02  1200.00E-06  1203.66E-07  
460001.E-02  2000.00E-06  2578.91E-07  
470001.E-02  3200.00E-06  3230.36E-06  
480001.E-02  1600.00E-06  2512.16E-06  
490001.E-02  5600.00E-06  1402.76E-05  
500001.E-02  8400.00E-06  2698.89E-06  
510001.E-02  6000.00E-06  5102.65E-07  
520001.E-02  3600.00E-06  1720.27E-06  
530001.E-02  3600.00E-06  1495.34E-05  
540001.E-02  3200.00E-06  2109.11E-06  
550001.E-02  3200.00E-06  1626.15E-06  
560001.E-02  4400.00E-06  1556.12E-05  
570001.E-02  2400.00E-06  9308.17E-06  
580001.E-02  3600.00E-06  1278.85E-05  
590001.E-02  4800.00E-06  5803.82E-06  
600001.E-02  4800.00E-06  2187.29E-05  
610001.E-02  4000.00E-06  3565.07E-07  
620001.E-02  4800.00E-06  1332.28E-06  
630001.E-02  3600.00E-06  5946.57E-07  
640001.E-02  6800.00E-06  1614.21E-06  
650001.E-02  6000.00E-06  3802.75E-06  
660001.E-02  3200.00E-06  1391.67E-05  
670001.E-02  2800.00E-06  7311.17E-07  
680001.E-02  3600.00E-06  4966.15E-06  
690001.E-02  4400.00E-06  5872.10E-06  
700001.E-02  9200.00E-06  9587.37E-06  
710001.E-02  4400.00E-06  4527.90E-06  
720001.E-02  5200.00E-06  1451.61E-05  
730001.E-02  6000.00E-06  2008.99E-06  
740001.E-02  8400.00E-06  4489.51E-06  
750001.E-02  7600.00E-06  1562.08E-05  
760001.E-02  1360.00E-05  1095.14E-05  
770001.E-02  1160.00E-05  1406.79E-05  
780001.E-02  1240.00E-05  2247.75E-05  
790001.E-02  8000.00E-06  8329.23E-06  
800001.E-02  1240.00E-05  1073.63E-05  
810001.E-02  1040.00E-05  1491.87E-05  
820001.E-02  1320.00E-05  5028.88E-06  
830001.E-02  1760.00E-05  8070.32E-06  
840001.E-02  1360.00E-05  7505.56E-06  
850001.E-02  6800.00E-06  1257.68E-05  
860001.E-02  5600.00E-06  3180.11E-06  
870001.E-02  4000.00E-06  2144.98E-06  
880001.E-02  3200.00E-06  5536.26E-06  
890001.E-02  5600.00E-06  4380.16E-06  
900001.E-02  5200.00E-06  1738.67E-06  
910001.E-02  1200.00E-06  5223.82E-06  
920001.E-02  1600.00E-06  4102.85E-07  
930001.E-02  1200.00E-06  2229.41E-07  
940001.E-02  8000.00E-07  3712.13E-06  
950001.E-02  1200.00E-06  5584.52E-07  
960001.E-02  1600.00E-06  1134.98E-07  
970001.E-02  2800.00E-06  3714.23E-07  
980001.E-02  0000.00E+00  0000.00E+00  
990001.E-02  0000.00E+00  0000.00E+00  
100000.E-01  0000.00E+00  0000.00E+00  

 To convert to Energy Lost - multiply by Average Binding Energy =  3  eV/Vacancy
