====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = He   Energy = 300 keV
============= TARGET MATERIAL ======================================
Layer 1 : ceria
Layer Width = 10000.E+00 A ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =000025.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
100010.E-03  5550.22E-02  1396.53E-07
200010.E-03  5573.93E-02  5607.18E-06
300010.E-03  5565.35E-02  2274.49E-06
400010.E-03  5424.51E-02  6129.33E-06
500010.E-03  5224.30E-02  9529.41E-07
600010.E-03  5204.82E-02  5339.50E-06
700010.E-03  5275.27E-02  2571.71E-06
800010.E-03  5306.25E-02  7462.98E-05
900010.E-03  5225.70E-02  2953.58E-04
100001.E-02  5196.66E-02  1922.64E-05
110001.E-02  5201.52E-02  4646.35E-04
120001.E-02  5210.12E-02  1759.33E-05
130001.E-02  5043.13E-02  4634.20E-05
140001.E-02  4856.03E-02  5723.99E-06
150001.E-02  4812.57E-02  1374.90E-05
160001.E-02  4935.43E-02  3219.01E-06
170001.E-02  4987.68E-02  2158.45E-06
180001.E-02  4949.54E-02  7788.64E-05
190001.E-02  4865.45E-02  1535.56E-05
200001.E-02  4796.25E-02  1929.31E-06
210001.E-02  4630.45E-02  6227.76E-06
220001.E-02  4702.30E-02  6722.27E-06
230001.E-02  4624.79E-02  3298.65E-05
240001.E-02  4545.90E-02  1045.99E-04
250001.E-02  4220.92E-02  9328.90E-06
260001.E-02  4088.60E-02  1027.33E-05
270001.E-02  4210.30E-02  3628.92E-06
280001.E-02  4408.44E-02  4467.26E-05
290001.E-02  4391.69E-02  3080.92E-04
300001.E-02  4381.47E-02  7923.31E-05
310001.E-02  4324.69E-02  6471.68E-05
320001.E-02  4098.43E-02  1372.57E-05
330001.E-02  4089.39E-02  6336.57E-05
340001.E-02  4188.97E-02  6685.73E-06
350001.E-02  4116.81E-02  2200.81E-05
360001.E-02  3929.95E-02  1740.09E-05
370001.E-02  3874.77E-02  2149.36E-05
380001.E-02  3872.86E-02  4517.96E-05
390001.E-02  3746.37E-02  5875.07E-06
400001.E-02  3644.10E-02  2808.97E-05
410001.E-02  3371.19E-02  3949.38E-05
420001.E-02  3403.95E-02  1382.57E-05
430001.E-02  3576.76E-02  2095.65E-04
440001.E-02  3631.00E-02  1287.65E-05
450001.E-02  3887.01E-02  1750.72E-05
460001.E-02  3630.34E-02  1951.44E-05
470001.E-02  3265.48E-02  6562.96E-05
480001.E-02  4065.29E-02  5386.43E-05
490001.E-02  3276.66E-02  2491.09E-04
500001.E-02  3039.29E-02  1076.94E-04
510001.E-02  3128.92E-02  5857.55E-05
520001.E-02  3231.73E-02  5248.38E-05
530001.E-02  2902.27E-02  2745.55E-04
540001.E-02  2652.90E-02  5404.59E-05
550001.E-02  2544.67E-02  4482.29E-05
560001.E-02  3327.26E-02  2789.70E-04
570001.E-02  2013.87E-02  1701.34E-04
580001.E-02  2244.88E-02  2400.49E-04
590001.E-02  2155.53E-02  1149.68E-04
600001.E-02  3273.95E-02  3836.24E-04
610001.E-02  3310.46E-02  4200.36E-05
620001.E-02  2258.65E-02  6906.01E-05
630001.E-02  2224.61E-02  3654.92E-05
640001.E-02  2475.29E-02  8289.78E-05
650001.E-02  2185.76E-02  9550.22E-05
660001.E-02  1764.94E-02  2527.87E-04
670001.E-02  1551.27E-02  3896.05E-05
680001.E-02  1638.22E-02  9307.41E-05
690001.E-02  1485.78E-02  1204.14E-04
700001.E-02  1980.22E-02  2116.00E-04
710001.E-02  2203.99E-02  1020.77E-04
720001.E-02  1943.12E-02  2904.14E-04
730001.E-02  1690.98E-02  7353.86E-05
740001.E-02  1693.87E-02  1366.63E-04
750001.E-02  1954.59E-02  2983.09E-04
760001.E-02  1924.86E-02  2655.44E-04
770001.E-02  1664.73E-02  3041.89E-04
780001.E-02  1343.31E-02  4511.54E-04
790001.E-02  1458.03E-02  2132.71E-04
800001.E-02  1128.31E-02  2597.61E-04
810001.E-02  9223.07E-03  3001.22E-04
820001.E-02  8755.73E-03  1783.02E-04
830001.E-02  1054.57E-02  2555.25E-04
840001.E-02  7948.82E-03  2082.92E-04
850001.E-02  3975.25E-03  2397.02E-04
860001.E-02  3431.07E-03  9628.25E-05
870001.E-02  2630.52E-03  5942.33E-05
880001.E-02  2117.36E-03  1067.09E-04
890001.E-02  1729.90E-03  1117.62E-04
900001.E-02  1446.42E-03  7604.70E-05
910001.E-02  1147.65E-03  1030.25E-04
920001.E-02  9763.78E-04  2640.20E-05
930001.E-02  3109.47E-04  1418.92E-05
940001.E-02  3062.04E-04  6862.52E-05
950001.E-02  6343.22E-04  2145.83E-05
960001.E-02  3296.36E-04  2022.08E-05
970001.E-02  4592.33E-04  3129.95E-05
980001.E-02  2145.15E-04  4079.64E-06
990001.E-02  0000.00E+00  0000.00E+00
100000.E-01  0000.00E+00  0000.00E+00
