====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    = He   Energy = 300 keV
============= TARGET MATERIAL ======================================
Layer  1 : ceria
Layer Width =     1.E+04 AAA ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =25.00
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
100010.E-03  312301.E-07  241765.E-08
200010.E-03  222959.E-07  503578.E-07
300010.E-03  230786.E-07  209039.E-07
400010.E-03  254032.E-07  524537.E-07
500010.E-03  208450.E-07  104676.E-07
600010.E-03  162609.E-07  470314.E-07
700010.E-03  150784.E-07  223743.E-07
800010.E-03  142164.E-07  354660.E-06
900010.E-03  139481.E-07  106621.E-05
100001.E-02  115294.E-07  125391.E-06
110001.E-02  107850.E-07  156305.E-05
120001.E-02  158688.E-07  118922.E-06
130001.E-02  216475.E-07  248612.E-06
140001.E-02  275102.E-07  441603.E-07
150001.E-02  284984.E-07  924790.E-07
160001.E-02  298626.E-07  330856.E-07
170001.E-02  299277.E-07  205047.E-07
180001.E-02  287617.E-07  366086.E-06
190001.E-02  238964.E-07  109625.E-06
200001.E-02  200867.E-07  202448.E-07
210001.E-02  202300.E-07  520680.E-07
220001.E-02  272045.E-07  480318.E-07
230001.E-02  317994.E-07  186075.E-06
240001.E-02  320576.E-07  529954.E-06
250001.E-02  265800.E-07  724847.E-07
260001.E-02  228227.E-07  743724.E-07
270001.E-02  227251.E-07  355658.E-07
280001.E-02  263141.E-07  252521.E-06
290001.E-02  253247.E-07  113875.E-05
300001.E-02  243248.E-07  373369.E-06
310001.E-02  329141.E-07  374206.E-06
320001.E-02  426096.E-07  937315.E-07
330001.E-02  325051.E-07  359176.E-06
340001.E-02  391094.E-07  519190.E-07
350001.E-02  384045.E-07  161129.E-06
360001.E-02  386579.E-07  126823.E-06
370001.E-02  398456.E-07  142998.E-06
380001.E-02  362107.E-07  269750.E-06
390001.E-02  337195.E-07  537545.E-07
400001.E-02  263786.E-07  191282.E-06
410001.E-02  260604.E-07  233199.E-06
420001.E-02  309178.E-07  106779.E-06
430001.E-02  305506.E-07  859002.E-06
440001.E-02  399767.E-07  104838.E-06
450001.E-02  443104.E-07  133667.E-06
460001.E-02  371272.E-07  144188.E-06
470001.E-02  653301.E-07  400197.E-06
480001.E-02  941550.E-07  340444.E-06
490001.E-02  130633.E-06  132262.E-05
500001.E-02  236268.E-06  767809.E-06
510001.E-02  156614.E-06  448321.E-06
520001.E-02  638097.E-07  352836.E-06
530001.E-02  111597.E-06  125966.E-05
540001.E-02  346462.E-07  344512.E-06
550001.E-02  427731.E-07  295332.E-06
560001.E-02  163337.E-06  133975.E-05
570001.E-02  552480.E-07  786960.E-06
580001.E-02  444703.E-07  106592.E-05
590001.E-02  676804.E-07  670537.E-06
600001.E-02  920353.E-07  180848.E-05
610001.E-02  116732.E-06  318660.E-06
620001.E-02  208438.E-06  514155.E-06
630001.E-02  945649.E-07  276087.E-06
640001.E-02  161012.E-06  596470.E-06
650001.E-02  119969.E-06  603249.E-06
660001.E-02  170391.E-06  116870.E-05
670001.E-02  752540.E-07  283381.E-06
680001.E-02  882301.E-07  533939.E-06
690001.E-02  118857.E-06  687863.E-06
700001.E-02  253633.E-06  129593.E-05
710001.E-02  140424.E-06  658556.E-06
720001.E-02  118511.E-06  135048.E-05
730001.E-02  156032.E-06  523952.E-06
740001.E-02  232055.E-06  923089.E-06
750001.E-02  215163.E-06  154119.E-05
760001.E-02  316315.E-06  168422.E-05
770001.E-02  341090.E-06  179562.E-05
780001.E-02  208493.E-06  230575.E-05
790001.E-02  284384.E-06  124735.E-05
800001.E-02  298608.E-06  161381.E-05
810001.E-02  267750.E-06  170675.E-05
820001.E-02  223845.E-06  121038.E-05
830001.E-02  322118.E-06  169058.E-05
840001.E-02  270740.E-06  138523.E-05
850001.E-02  192737.E-06  136592.E-05
860001.E-02  111952.E-06  631963.E-06
870001.E-02  106737.E-06  397803.E-06
880001.E-02  105202.E-06  603708.E-06
890001.E-02  114181.E-06  690578.E-06
900001.E-02  196013.E-06  554244.E-06
910001.E-02  925748.E-07  515956.E-06
920001.E-02  109628.E-06  207010.E-06
930001.E-02  234941.E-07  102401.E-06
940001.E-02  442649.E-07  343387.E-06
950001.E-02  425389.E-07  151538.E-06
960001.E-02  946835.E-07  167342.E-06
970001.E-02  979367.E-07  241684.E-06
980001.E-02  449142.E-07  397396.E-07
990001.E-02  000000.E+00  000000.E+00
100000.E-01  000000.E+00  000000.E+00
