====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    = He   Energy = 700 keV
============= TARGET MATERIAL ======================================
Layer  1 : ceria
Layer Width =     1.E+04 A ;
  Layer # 1- Density = 7.578E22 atoms/cm3 = 7.22 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =24.81
 Total Target Vacancies     = 25 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
100010.E-03  0000.00E+00  0000.00E+00  
200010.E-03  0000.00E+00  0000.00E+00  
300010.E-03  4031.41E-07  7687.15E-07  
400010.E-03  0000.00E+00  0000.00E+00  
500010.E-03  4031.41E-07  0000.00E+00  
600010.E-03  0000.00E+00  0000.00E+00  
700010.E-03  0000.00E+00  0000.00E+00  
800010.E-03  8062.83E-07  0000.00E+00  
900010.E-03  4031.41E-07  0000.00E+00  
100001.E-02  8062.83E-07  6889.86E-08  
110001.E-02  4031.41E-07  0000.00E+00  
120001.E-02  0000.00E+00  0000.00E+00  
130001.E-02  0000.00E+00  0000.00E+00  
140001.E-02  4031.41E-07  3275.40E-07  
150001.E-02  4031.41E-07  0000.00E+00  
160001.E-02  4031.41E-07  0000.00E+00  
170001.E-02  4031.41E-07  4335.03E-06  
180001.E-02  0000.00E+00  0000.00E+00  
190001.E-02  0000.00E+00  0000.00E+00  
200001.E-02  0000.00E+00  0000.00E+00  
210001.E-02  8062.83E-07  9007.74E-07  
220001.E-02  0000.00E+00  0000.00E+00  
230001.E-02  8062.83E-07  0000.00E+00  
240001.E-02  0000.00E+00  0000.00E+00  
250001.E-02  8062.83E-07  0000.00E+00  
260001.E-02  0000.00E+00  0000.00E+00  
270001.E-02  8062.83E-07  2048.25E-06  
280001.E-02  4031.41E-07  6105.17E-07  
290001.E-02  0000.00E+00  0000.00E+00  
300001.E-02  4031.41E-07  0000.00E+00  
310001.E-02  0000.00E+00  0000.00E+00  
320001.E-02  0000.00E+00  0000.00E+00  
330001.E-02  4031.41E-07  4026.56E-09  
340001.E-02  0000.00E+00  0000.00E+00  
350001.E-02  4031.41E-07  2123.49E-07  
360001.E-02  1209.42E-06  2437.41E-07  
370001.E-02  8062.83E-07  0000.00E+00  
380001.E-02  8062.83E-07  3571.66E-07  
390001.E-02  0000.00E+00  0000.00E+00  
400001.E-02  1612.57E-06  2529.07E-07  
410001.E-02  1209.42E-06  1233.74E-06  
420001.E-02  4031.41E-07  0000.00E+00  
430001.E-02  0000.00E+00  0000.00E+00  
440001.E-02  4031.41E-07  5547.65E-07  
450001.E-02  4031.41E-07  5915.39E-07  
460001.E-02  4031.41E-07  6441.79E-08  
470001.E-02  4031.41E-07  0000.00E+00  
480001.E-02  8062.83E-07  3437.00E-05  
490001.E-02  1612.57E-06  4291.10E-07  
500001.E-02  0000.00E+00  0000.00E+00  
510001.E-02  4031.41E-07  0000.00E+00  
520001.E-02  8062.83E-07  0000.00E+00  
530001.E-02  0000.00E+00  0000.00E+00  
540001.E-02  4031.41E-07  0000.00E+00  
550001.E-02  0000.00E+00  0000.00E+00  
560001.E-02  8062.83E-07  0000.00E+00  
570001.E-02  4031.41E-07  6833.10E-08  
580001.E-02  4031.41E-07  1700.62E-06  
590001.E-02  0000.00E+00  0000.00E+00  
600001.E-02  8062.83E-07  6035.80E-09  
610001.E-02  1612.57E-06  1291.96E-06  
620001.E-02  8062.83E-07  1665.79E-07  
630001.E-02  1209.42E-06  1214.98E-07  
640001.E-02  1209.42E-06  2201.21E-06  
650001.E-02  4031.41E-07  5221.41E-07  
660001.E-02  8062.83E-07  0000.00E+00  
670001.E-02  4031.41E-07  1184.25E-06  
680001.E-02  2015.71E-06  3949.70E-06  
690001.E-02  2015.71E-06  1495.44E-06  
700001.E-02  8062.83E-07  0000.00E+00  
710001.E-02  1612.57E-06  3463.98E-07  
720001.E-02  3225.13E-06  1153.21E-06  
730001.E-02  4031.41E-07  0000.00E+00  
740001.E-02  1209.42E-06  1366.18E-07  
750001.E-02  3628.27E-06  3048.49E-06  
760001.E-02  2418.85E-06  1976.56E-06  
770001.E-02  4031.41E-07  1716.43E-07  
780001.E-02  1612.57E-06  1869.89E-06  
790001.E-02  4031.41E-07  0000.00E+00  
800001.E-02  2015.71E-06  1631.23E-07  
810001.E-02  8062.83E-07  1906.04E-08  
820001.E-02  8062.83E-07  1074.49E-06  
830001.E-02  2015.71E-06  2060.65E-06  
840001.E-02  1209.42E-06  5505.47E-07  
850001.E-02  1209.42E-06  1846.82E-07  
860001.E-02  2015.71E-06  5015.86E-05  
870001.E-02  4031.41E-07  0000.00E+00  
880001.E-02  1612.57E-06  0000.00E+00  
890001.E-02  1612.57E-06  3578.88E-06  
900001.E-02  2015.71E-06  5146.51E-06  
910001.E-02  8062.83E-07  0000.00E+00  
920001.E-02  8062.83E-07  1487.26E-07  
930001.E-02  8062.83E-07  0000.00E+00  
940001.E-02  1612.57E-06  0000.00E+00  
950001.E-02  8062.83E-07  1388.14E-05  
960001.E-02  1612.57E-06  1268.11E-06  
970001.E-02  1612.57E-06  2018.06E-07  
980001.E-02  1612.57E-06  3818.15E-08  
990001.E-02  1612.57E-06  1876.55E-05  
100000.E-01  3628.27E-06  4030.26E-07  

 To convert to Energy Lost - multiply by Average Binding Energy =  3  eV/Vacancy
